City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1823,Loiza,PR,18.43,-65.88,82.4,78,20,4.7,few clouds
1824,Sault Sainte Marie,CA,46.52,-84.33,42.8,70,90,9.17,overcast clouds
1825,Dubai,AE,25.26,55.3,77.0,33,0,2.24,clear sky
1826,Liberia,LR,6.5,-9.5,71.55,98,100,1.36,light rain
1827,Gazanjyk,TM,39.24,55.52,50.65,50,5,8.12,clear sky
1828,Hohhot,CN,40.81,111.65,32.0,68,0,13.42,clear sky
1829,Rock Springs,US,41.59,-109.2,55.4,28,1,24.16,clear sky
1830,Salto Del Guaira,PY,-24.06,-54.31,77.22,56,0,3.71,clear sky
1831,Wasilla,US,61.58,-149.44,42.8,28,1,13.87,clear sky
1832,Mwaya,TZ,-9.55,33.95,77.34,59,96,2.71,overcast clouds
1833,Burns Lake,CA,54.23,-125.75,27.12,96,78,3.76,broken clouds
1834,Arica,CL,-18.48,-70.3,64.4,77,90,5.82,overcast clouds
1835,Laranjeiras Do Sul,BR,-25.41,-52.42,70.3,58,68,5.06,broken clouds
1836,Mizan Teferi,ET,6.98,35.58,60.75,88,0,2.39,clear sky
1837,Bayana,IN,26.9,77.28,75.56,21,32,2.75,scattered clouds
1838,Bosaso,SO,11.28,49.18,80.42,56,9,5.17,clear sky
1839,Bardiyah,LY,31.76,25.09,66.4,73,0,9.95,clear sky
1840,Ko Samui,TH,9.54,99.94,78.8,94,20,4.7,moderate rain
1841,Pasni,PK,25.26,63.47,76.03,26,0,16.73,clear sky
1842,Kodinsk,RU,58.69,99.18,32.0,98,100,4.7,overcast clouds
1843,Sindor,RU,62.86,51.89,23.16,95,100,7.29,overcast clouds
1844,Aqtobe,KZ,50.28,57.21,33.8,64,40,8.95,scattered clouds
1845,Mount Pleasant,US,32.79,-79.86,73.99,100,1,9.8,clear sky
1846,Grand-Santi,GF,4.25,-54.38,74.12,95,99,3.51,overcast clouds
1847,Mangrol,IN,21.12,70.12,80.78,77,0,10.45,clear sky
1848,Komsomolets,KZ,53.75,62.07,33.21,88,92,8.75,overcast clouds
1849,Medianeira,BR,-25.3,-54.09,80.6,65,60,5.82,broken clouds
1850,Svirstroy,RU,60.8,33.72,31.42,97,100,7.23,overcast clouds
1851,Griffith,US,41.53,-87.42,51.01,93,75,6.93,broken clouds
1852,Xinye,CN,32.52,112.35,63.36,57,0,5.41,clear sky
1853,Garautha,IN,25.57,79.3,72.88,30,0,2.66,clear sky
1854,Miguel Hidalgo,MX,19.42,-99.2,73.4,23,75,9.17,broken clouds
1855,Bahia De Caraquez,EC,-0.6,-80.42,73.4,78,40,16.11,scattered clouds
1856,Canavieiras,BR,-15.68,-38.95,73.4,86,60,5.12,broken clouds
1857,Devonport,AU,-41.17,146.35,62.01,69,90,1.99,overcast clouds
1858,Atasu,KZ,48.68,71.64,40.33,67,87,14.97,overcast clouds
1859,Manavalakurichi,IN,8.13,77.3,78.8,88,75,2.24,mist
1860,Medvedka,RU,61.16,46.39,27.21,97,98,7.14,snow
1861,Barrhead,GB,55.8,-4.39,50.0,93,90,5.82,light intensity drizzle
1862,Madang,PG,-5.22,145.8,87.82,58,53,1.28,broken clouds
1863,Luang Prabang,LA,19.89,102.13,66.2,93,40,2.42,scattered clouds
1864,Kishtwar,IN,33.32,75.77,45.9,55,0,3.29,clear sky
1865,Dalhousie,IN,32.53,75.98,50.14,45,0,7.92,clear sky
1866,Pangoa,PE,-12.12,-73.0,67.86,96,17,2.82,few clouds
1867,Jibuti,DJ,11.5,42.5,80.6,47,1,3.36,haze
1868,Akyab,MM,20.15,92.9,80.22,85,90,13.51,light rain
1869,Kabakovo,RU,54.54,56.15,32.0,93,75,15.66,broken clouds
1870,Horasan,TR,40.05,42.17,43.23,74,0,0.18,clear sky
1871,Bay Roberts,CA,47.6,-53.26,48.99,89,100,11.99,overcast clouds
1872,Ararangua,BR,-28.93,-49.49,67.6,91,100,8.25,light rain
1873,Mapiripan,CO,2.89,-72.13,75.52,88,44,2.06,light rain
1874,Barabinsk,RU,55.36,78.36,40.03,81,100,14.34,overcast clouds
1875,Manuk Mangkaw,PH,4.8,119.85,84.42,76,61,16.33,light rain
1876,Terbuny,RU,52.14,38.28,42.17,93,100,5.17,overcast clouds
1877,Nipawin,CA,53.37,-104.0,24.8,53,75,8.05,broken clouds
1878,Yablonovo,RU,50.85,37.36,46.4,81,75,4.47,broken clouds
1879,Hanzhong,CN,33.07,107.03,58.51,59,0,0.6,clear sky
1880,Sundargarh,IN,22.12,84.03,73.4,94,100,5.64,mist
1881,Tokur,RU,53.13,132.9,35.11,89,100,0.83,overcast clouds
1882,Varhaug,NO,58.61,5.65,53.01,99,100,1.99,light rain
1883,Loreto,MX,22.27,-101.97,67.15,36,0,11.14,clear sky
1884,Porto Velho,BR,-8.76,-63.9,80.6,74,40,2.24,light rain
1885,Tafalla,ES,42.53,-1.67,59.0,72,100,6.93,overcast clouds
1886,Ulagan,RU,50.63,87.96,30.43,84,0,3.85,clear sky
1887,El Retorno,CO,2.33,-72.63,74.59,93,93,1.19,heavy intensity rain
1888,Santa Maria,BR,-29.68,-53.81,67.69,78,70,15.75,broken clouds
1889,Ponnani,IN,10.77,75.93,73.4,88,40,4.7,mist
1890,Maler Kotla,IN,30.52,75.88,66.27,26,0,2.73,clear sky
1891,Pontes E Lacerda,BR,-15.23,-59.34,77.54,68,1,1.7,clear sky
1892,Coupar Angus,GB,56.55,-3.27,50.0,96,100,1.01,heavy intensity rain
1893,Orlik,RU,52.52,99.83,21.27,86,15,3.33,few clouds
1894,Petatlan,MX,17.52,-101.27,79.09,89,100,2.33,light rain
1895,Idrinskoye,RU,54.37,92.14,32.7,93,36,4.38,scattered clouds
